name,dtype,inferred_role,n_unique,pct_unique,n_missing,pct_missing,sample_values,stats,stat::freq::Lira,stat::freq::Mbale,stat::freq::Jinja,stat::freq::Kabale,stat::freq::Arua,stat::freq::Mbarara,stat::freq::Masaka,stat::freq::Gulu,stat::freq::Soroti,stat::freq::No,stat::freq::Yes,stat::freq::nan,stat::min,stat::p05,stat::q1,stat::median,stat::q3,stat::p95,stat::max,stat::mean,stat::std,stat::freq::Male,stat::freq::Female,stat::freq::Farmer,stat::freq::Peasant,stat::freq::Student,stat::freq::Housewife,stat::freq::Businessman,stat::freq::Tailor,stat::freq::Teacher,stat::freq::Prisoner,stat::freq::Businesswoman,stat::freq::Boda boda rider,stat::freq::Unemployed,stat::freq::Builder,stat::freq::Mechanic,stat::freq::Driver,stat::freq::Unknown,stat::freq::Lower-level public health facility,stat::freq::Private health facilty,stat::freq::Not specified,stat::freq::Regional referral hospital,stat::freq::Surgical,stat::freq::Medical,stat::freq::Paediatric,stat::freq::Gynaecology,stat::freq::Orthopaedic,stat::freq::Maternity/Post-Natal ward,stat::freq::ICU/HDU,stat::freq::Accident and emergency,stat::freq::NICU Unit,stat::freq::TB ward,stat::freq::Dental,stat::freq::nidazole,stat::freq::cloxacillin,"stat::freq::, CLOXACILLIN","stat::freq::nidazole, Cloxacillin",stat::freq::Benzylpenicillin,"stat::freq::NIDAZOLE, chloramphenicol",stat::freq::nindazole,"stat::freq::,",stat::freq::Flucloxacillin/cloxacillin,"stat::freq::NIDAZOLE, CHLORAMPHENACOL","stat::freq::, NIDAZOLE",stat::freq::Benzyl penicillin,stat::freq::Gentamycin,"stat::freq::CAF, neomycin",stat::freq::Meningitis,stat::freq::Cns Infection,stat::freq::Malaria,stat::freq::Sepsis,stat::freq::Toxoplasmisis,stat::freq::Urinary Tract Infection,stat::freq::Brucellosis,stat::freq::Hiv Induced Encephalopathy,stat::freq::Flaccid Paraplegia,stat::freq::Unspecified Injury Of Head,"stat::freq::Delirium, Alcohol Intoxication",stat::freq::Huge Decubitus Ulcer,stat::freq::Epileptic,stat::freq::Space Occupying Lesion,stat::freq::Pneumonia,stat::freq::Upper Respiratory Tract Infection,stat::freq::Pleural Effusion,stat::freq::Extrapulmonary Tb,stat::freq::Abscess Of Lung And Mediastinum,stat::freq::Pulmonary Tb,stat::freq::Ptb,stat::freq::Empyma Thoracis,stat::freq::Acute Upper Respiratory Infection,stat::freq::Meconium Aspiration Syndrome,stat::freq::Transient Tachypnoea Of Newborn,stat::freq::Known Iss With Empyema Thoracis,stat::freq::Pyothrorax,stat::freq::Urosepsis,stat::freq::Chronic Pid,stat::freq::Abnormal Urethral Discharge Syndrome,stat::freq::Acute Vaginitis,stat::freq::Subacute And Chronic Vulvitis,stat::freq::Urethral Stricture,stat::freq::Acute Pelvic Inflammatory Disease,stat::freq::Persistant Vaginal Discharge,stat::freq::Severe Acute Malnutrition,stat::freq::Sexual Gender Based Violence With Genital Trauma,stat::freq::Fournier'S Gangrene,stat::freq::Pyuluria,stat::freq::Surgical Site Infection,stat::freq::Trauma,stat::freq::Necrotizing Fasciitis,stat::freq::Monkey Pox,stat::freq::Cellulitis,stat::freq::Surgical Site Infection After Cesarean Section,stat::freq::Enterocutaneous Fistula,stat::freq::Abscess Of Anal And Rectal Regions,stat::freq::Gluteal Abscess,stat::freq::Pressure Ulceration,"stat::freq::Chronic Ulcer Of Skin, Not Elsewhere Classified",stat::freq::Complex Wounds To The Head,stat::freq::Diabetic Foot Ulcer,stat::freq::Pelvic Inflammatory Disease,stat::freq::Pelvic Abscess,stat::freq::Acute Female Pelvic Inflammatory Disease,stat::freq::Cancer,"stat::freq::Pregnant With Slow Progress Of Labour ,Fetal Distress",stat::freq::Enterocutaneous Fistula0,"stat::freq::Premature Rupture Of Membranes, Unspecified (Premature Delivery, )",stat::freq::Acute Endometritis,stat::freq::Chronic Pelvic Inflammatory Disease,stat::freq::Negative,stat::freq::Positive,stat::freq::nas|NG,stat::freq::Urinary tract,stat::freq::Tracheostomy Tube,stat::freq::Intubation tubes_7,stat::freq::Tuberculosis,stat::freq::Epilepsy,stat::freq::Cerebral Palsy,stat::freq::Malnutrition,stat::freq::Hepatitis B,stat::freq::Chronic-Gastritis,stat::freq::Myocardial Infarction,stat::freq::Acute Kidney Disease,stat::freq::Hemolytic Anemia Of Unknown Cause,stat::freq::Bph,stat::freq::Down Syndrome,stat::freq::Hemophilia,stat::freq::Sam,stat::freq::1,stat::freq::Cloxacillin,stat::freq::NIDAZOLE,"stat::freq::Cloxacillin, nidazole","stat::freq::, nidazole",stat::freq::Flucloxacillin/cloxacillin/Amoxicillin,"stat::freq::nidazole,","stat::freq::nidazole, cloxacillin",stat::freq::FLUCAMOX,stat::freq::Cefazolin,stat::freq::15/15,stat::freq::15,stat::freq::13,stat::freq::14,stat::freq::13/15,stat::freq::14/15,stat::freq::2015-11-01 00:00:00,stat::freq::2015-07-01 00:00:00,stat::freq::4,stat::freq::12,stat::freq::6,stat::freq::2015-12-01 00:00:00,stat::freq::7,stat::freq::2015-10-01 00:00:00,stat::freq::RBS,stat::freq::weight,stat::freq::Weight,stat::freq::HB,stat::freq::Random Blood Sugar,stat::freq::Weight ,stat::freq::Hb-15,stat::freq::6.8,stat::freq::66,stat::freq::8.1,stat::freq::5.2,stat::freq::22.8,stat::freq::4.6mol/L,stat::freq::15.3mmol/L,stat::freq::4.9mmol,stat::freq::12.1mmol/L,stat::freq::8.6mmol,stat::freq::7.8,stat::freq::FBS-8.3,stat::freq::Pus swabs/pus aspirates,stat::freq::Respiratory tract,stat::freq::Pleural fluid,stat::freq::Ascitic fluid,"stat::freq::Urethral, cervical, rectal, and pharyngeal swabs",stat::freq::Aspirate,stat::freq::Ear swab,stat::freq::Urine,stat::freq::no,stat::freq::Escherichia coli,stat::freq::Staphylococcus aureus,stat::freq::Klebsiella pneumoniae,stat::freq::Proteus mirabilis,stat::freq::Citrobacter spp,stat::freq::Klebsiella oxytoca,stat::freq::Enterobacter spp,stat::freq::Pseudomonas aeruginosa,stat::freq::Acinetobacter spp,stat::freq::Staphylococcus spp,stat::freq::Citrobacter freundii,stat::freq::Proteus vulgaris,stat::freq::Acinetobacter baumannii,stat::freq::Enterococcus faecalis,stat::freq::Susceptible,stat::freq::Resistant,stat::freq::Intermediate,stat::freq::Teicoplanin,stat::freq::Colistin,stat::freq::COTRIMOXAZOLE,stat::freq::cefuroxime oral,stat::freq::CLOXACILLIN,stat::freq::Cloxacillin/Flucloxacillin,stat::freq::Teicoplenin,stat::freq::Oxacillin,stat::freq::Tobramycin,stat::freq::Ofloxacin,stat::freq::Vancomycin,stat::freq::Etrapenem,stat::freq::Fosfomycin,stat::freq::CEFUROXIME AXETIL,stat::freq::Morganella morganii,stat::freq::Providencia spp,stat::freq::Pseudomonas spp,stat::freq::Providential Spp,stat::freq::Colifom,stat::freq::Serratia spp,stat::freq::Metronidazole ,stat::freq::Cloxacillin ,stat::freq::Flucamox,stat::freq::Metronidazole,stat::freq::COTROMAZILE,stat::freq::metronidazole,stat::freq::Escherichia coli ,stat::freq::Staphylococcus aureus (MRSA),stat::freq::Staphylococcus aureus ,stat::freq::Staphylococcus spps,stat::freq::E. coli,stat::freq::Coma,stat::freq::status epilepticus,stat::freq::Severe mental and behavioral disorders associated with the puerperium,stat::freq::Unspecified injury of head,stat::freq::Bacterial meningitis unspecified (1D01.0Z),stat::freq::Pyogenic Meningitis ,stat::freq::Increased intracranial pressure ,stat::freq::Delirium,stat::freq::Delirium ,stat::freq::Cerebral malaria ,stat::freq::Cortical Blindness (Sequelae),stat::freq::Enterocutaneous fistula,stat::freq::acute peritonitis,stat::freq::Post operative intestinal obstruction ,stat::freq::Postoperative intestinal obstruction secondary toParalytic ileus,"stat::freq::abdominopelvic Abscess  , mesenteric Abscess , omentum Abscess , retrocaecal Abscess , retroperitoneal Abscess",stat::freq::Intestinal obstruction,"stat::freq::Candidal stomatitis Cholelithiasis, Crohn disease of large intestine",stat::freq::Pancreatic Tumor ,stat::freq::Peritonitis ,"stat::freq::Perforated ileus,transverse colon",stat::freq::haematemesis,stat::freq::constipation,stat::freq::Enterocutaneous fistula ,stat::freq::Possible hepatocellular carcinoma,stat::freq::Pyothorax ,stat::freq::Anaemia ,stat::freq::Nosocomial respiratory infection,stat::freq::Abcess of lung with pneumonia ,stat::freq::Anterior neck septic wound with fistula into the trachea ,stat::freq::Hospital acquired pneumonia ,"stat::freq::Acute kidney injury, acute urine retention",stat::freq::Acute kidney injury,stat::freq::Chorioamnionitis,stat::freq::Decubitus ulcer,stat::freq::Acute Kidney Injury,stat::freq::Decubitus ulcers,stat::freq::Surgical site infection ,stat::freq::Surgical site infection,stat::freq::Above knee amputation,stat::freq::Acute posthaemorrhagic anaemia,"stat::freq::Disruption of caesarean section wound (Ceserian section wound dehiscence, )",stat::freq::Disruption of caesarean section wound,stat::freq::Post operative sepsis,stat::freq::STOMA SITE SEPSIS,"stat::freq::Dry gangrene of the foot, infected wound",stat::freq::Loss of limb following above knee amputation,stat::freq::Low birth weight of newborn,stat::freq::septic shock,stat::freq::Cardiomyopathy in the puerperium,stat::freq::sepsis with septic shock,stat::freq::Acquired hemolytic anaemia ,stat::freq::Septic Shock,stat::freq::Essential (primary) hypertension,stat::freq::Hypovolaemic shock,stat::freq::Deep Venous thrombosis ,"stat::freq::dehydration, anaemia","stat::freq::HEART FAILURE, ANAEMIA",stat::freq::Septicaemia,stat::freq::HELLP syndrome,stat::freq::HELLP Syndrome,stat::freq::Disorders of external ear in diseases classified elsewhere,stat::freq::rush,stat::freq::Septic wound,stat::freq::VESICO-ABDOMINAL FISTULA,stat::freq::Graft Failure,stat::freq::Discharged,stat::freq::Died,stat::freq::Self discharged,stat::freq::Recovered with complications,stat::freq::Referred,stat::freq::Clinical detorioration,stat::freq::Septicemia,stat::freq::Multiple Ischeamic Stroke,stat::freq::Ludwig'S Angina,"stat::freq::Obstructive And Reflux Uropathy, Unspecified - Bph",stat::freq::Acute Chest Syndrome,stat::freq::Unspecified Severe Protein Energy Malnutrition,stat::freq::Nan,stat::freq::Uti,stat::freq::Peuperal Sepsis,stat::freq::Puerperal Sepsis,stat::freq::Acute Pyelonephritis,stat::freq::Cystitis,stat::freq::Penile Abscess,stat::freq::Early Onset Neonatal Sepsis,stat::freq::Neonatal Sepsis,stat::freq::Severe Malaria,stat::freq::Severe Anemia,stat::freq::Severe Malaria With Severe Anemia,stat::freq::Severe Malaria With Severe Anaemia,stat::freq::Acute Rheumatic Fever,"stat::freq::Bacterial Sepsis Of Newborn (Congenital Septicaemia, )",stat::freq::Surgical Site Sepsis,stat::freq::Peliv Inflammatory Disease,stat::freq::Septic Abortion,stat::freq::Penile Ulcer,stat::freq::Puerperal  Sepsis,stat::freq::Cervicitis/ Pelvic Inflammatory Disease,stat::freq::Orchitis In A Bph Patient,stat::freq::Complete,stat::freq::Incomplete,stat::freq::Unverified
ast_anti22___36,object,boolean,1,0.0009302325581395349,0,0.0,No,{'freq::No': 1075.0},,,,,,,,,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ast_anti22___37,object,boolean,1,0.0009302325581395349,0,0.0,No,{'freq::No': 1075.0},,,,,,,,,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ast_anti22___38,object,boolean,1,0.0009302325581395349,0,0.0,No,{'freq::No': 1075.0},,,,,,,,,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ast_anti22___39,object,boolean,2,0.0018604651162790699,0,0.0,No | Yes,"{'freq::No': 1074.0, 'freq::Yes': 1.0}",,,,,,,,,,1074.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ast_anti22___40,object,boolean,1,0.0009302325581395349,0,0.0,No,{'freq::No': 1075.0},,,,,,,,,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ast_anti22___41,object,boolean,1,0.0009302325581395349,0,0.0,No,{'freq::No': 1075.0},,,,,,,,,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ast_anti22___42,object,boolean,1,0.0009302325581395349,0,0.0,No,{'freq::No': 1075.0},,,,,,,,,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secrep_amikacin,object,categorical,1,0.0009302325581395349,1074,0.9990697674418605,Susceptible,"{'freq::nan': 1074.0, 'freq::Susceptible': 1.0}",,,,,,,,,,,,1074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secrep_amoxicillin,float64,boolean,0,0.0,1075,1.0,,{'freq::nan': 1075.0},,,,,,,,,,,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secrep_amoxiclav,float64,boolean,0,0.0,1075,1.0,,{'freq::nan': 1075.0},,,,,,,,,,,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secrep_ampicillin,object,categorical,1,0.0009302325581395349,1074,0.9990697674418605,Resistant,"{'freq::nan': 1074.0, 'freq::Resistant': 1.0}",,,,,,,,,,,,1074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secrep_amp_sulbactam,float64,boolean,0,0.0,1075,1.0,,{'freq::nan': 1075.0},,,,,,,,,,,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secrep_azithromycin,float64,boolean,0,0.0,1075,1.0,,{'freq::nan': 1075.0},,,,,,,,,,,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secrep_aztreonam,float64,boolean,0,0.0,1075,1.0,,{'freq::nan': 1075.0},,,,,,,,,,,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secrep_cefepime,float64,boolean,0,0.0,1075,1.0,,{'freq::nan': 1075.0},,,,,,,,,,,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secrep_cefixime,float64,boolean,0,0.0,1075,1.0,,{'freq::nan': 1075.0},,,,,,,,,,,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secrep_cefotaxime,object,categorical,1,0.0009302325581395349,1074,0.9990697674418605,Resistant,"{'freq::nan': 1074.0, 'freq::Resistant': 1.0}",,,,,,,,,,,,1074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secrep_cefoxitin,float64,boolean,0,0.0,1075,1.0,,{'freq::nan': 1075.0},,,,,,,,,,,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secrep_ceftazidime,object,categorical,1,0.0009302325581395349,1074,0.9990697674418605,Resistant,"{'freq::nan': 1074.0, 'freq::Resistant': 1.0}",,,,,,,,,,,,1074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
secrep_ceftriaxone,object,categorical,1,0.0009302325581395349,1073,0.998139534883721,Resistant,"{'freq::nan': 1073.0, 'freq::Resistant': 2.0}",,,,,,,,,,,,1073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
